campaign_id,campaign_name,channel,date,impressions,clicks,conversions,cost,revenue,target_audience,region
CMP_000925,Holiday Retention,Instagram,2025-10-19 18:06:32.560854,7563,207,4,524.03,429.04,Professionals (25-34),Latin America
CMP_007768,Spring Retargeting,LinkedIn,2025-10-01 18:06:32.560854,2697,181,10,542.82,804.35,Professionals (25-34),Asia Pacific
CMP_007161,Spring Retargeting,LinkedIn,2026-01-23 18:06:32.560854,18706,466,24,432.79,4163.43,Young Adults (18-24),Latin America
CMP_002509,Fall Conversion,Google Ads,2026-02-23 18:06:32.560854,9634,347,9,1089.57,786.31,Adults (35-44),Asia Pacific
CMP_006133,Winter Launch,Email,2025-11-27 18:06:32.560854,3189,105,12,182.19,978.75,Professionals (25-34),Latin America
CMP_005025,Winter Awareness,LinkedIn,2026-03-16 18:06:32.560854,9511,167,4,143.1,105.62,Adults (35-44),North America
CMP_005321,Winter Awareness,LinkedIn,2025-08-24 18:06:32.560854,6635,265,27,1183.07,1863.42,Adults (35-44),Europe
CMP_007103,Fall Conversion,Facebook,2026-03-23 18:06:32.560854,2801,105,11,373.45,703.4,Young Adults (18-24),Latin America
CMP_006646,Winter Sale,Instagram,2025-10-13 18:06:32.560854,2517,187,6,109.51,150.66,Adults (35-44),North America
CMP_006043,Summer Promo,Facebook,2025-10-20 18:06:32.560854,2684,64,2,90.86,,Young Adults (18-24),Asia Pacific
CMP_003776,Fall Conversion,Facebook,2026-03-16 18:06:32.560854,2221,161,9,270.65,1030.54,Adults (35-44),Latin America
CMP_004836,Q2 Retention,Email,2025-05-23 18:06:32.560854,1961,149,6,274.91,718.11,Young Adults (18-24),Europe
CMP_004137,Q3 Retention,Email,2026-01-23 18:06:32.560854,56377,2984,226,2814.65,32481.89,Young Adults (18-24),North America
CMP_004965,Holiday Retention,Instagram,2025-11-08 18:06:32.560854,11351,460,45,1416.99,1233.26,Seniors (45+),North America
CMP_002780,Q2 Retargeting,Facebook,2025-07-23 18:06:32.560854,55648,3265,128,5838.65,14091.61,Professionals (25-34),Latin America
CMP_000540,Spring Retargeting,Facebook,2025-06-14 18:06:32.560854,4113,283,29,666.03,3592.57,Adults (35-44),Europe
CMP_002746,Winter Launch,Email,2026-02-06 18:06:32.560854,7532,183,3,676.75,134.17,Seniors (45+),Latin America
CMP_007262,Q1 Promo,Google Ads,2025-07-14 18:06:32.560854,5181,402,18,291.02,778.9,Professionals (25-34),North America
CMP_007380,Spring Retargeting,Email,2025-05-24 18:06:32.560854,12591,167,15,180.58,1873.95,Seniors (45+),Europe
CMP_006820,Winter Retargeting,Email,2026-01-18 18:06:32.560854,2294,103,8,188.17,1176.89,Seniors (45+),North America
CMP_005468,Winter Retargeting,Email,2026-02-26 18:06:32.560854,2209,62,2,67.66,244.57,Professionals (25-34),Europe
CMP_001146,Q1 Promo,Google Ads,2026-03-03 18:06:32.560854,4533,56,5,87.9,173.21,Seniors (45+),North America
CMP_005128,Q2 Launch,LinkedIn,2025-08-10 18:06:32.560854,15937,240,9,851.54,1383.2,Young Adults (18-24),Europe
CMP_004469,Q3 Retention,LinkedIn,2026-03-21 18:06:32.560854,35773,1046,55,3477.61,6965.18,Seniors (45+),Asia Pacific
CMP_000668,Q2 Launch,Google Ads,2025-06-30 18:06:32.560854,21844,1603,147,6127.78,6664.41,Seniors (45+),Latin America
CMP_003020,Winter Retargeting,Facebook,2026-02-07 18:06:32.560854,4977,106,9,114.84,1473.23,Young Adults (18-24),Asia Pacific
CMP_000358,Winter Launch,Instagram,2025-12-12 18:06:32.560854,11601,543,12,1843.49,1184.85,,Europe
CMP_005064,Fall Conversion,Instagram,2025-09-12 18:06:32.560854,17658,1421,110,4860.94,6164.76,,Latin America
CMP_002832,Fall Conversion,Facebook,2026-01-04 18:06:32.560854,11256,544,38,2435.01,1108.72,Seniors (45+),North America
CMP_002784,Winter Launch,Google Ads,2026-02-09 18:06:32.560854,4989,51,5,139.54,803.66,Adults (35-44),Europe
CMP_001354,Summer Promo,Facebook,2026-01-22 18:06:32.560854,5430,163,5,594.84,806.15,Adults (35-44),North America
CMP_005132,Fall Awareness,LinkedIn,2025-11-19 18:06:32.560854,7568,319,10,676.57,1070.27,Young Adults (18-24),North America
CMP_007115,Q3 Retention,Facebook,2025-11-20 18:06:32.560854,701,36,0,89.08,0.0,Seniors (45+),North America
CMP_000471,Winter Awareness,LinkedIn,2025-04-09 18:06:32.560854,566,12,1,37.86,169.14,Seniors (45+),Latin America
CMP_002704,Fall Conversion,Instagram,2025-04-12 18:06:32.560854,2024,43,3,183.99,219.58,Seniors (45+),North America
CMP_003331,Summer Promo,Email,2025-12-22 18:06:32.560854,5665,219,9,487.67,1315.67,Young Adults (18-24),Asia Pacific
CMP_003638,Winter Launch,Google Ads,2025-04-26 18:06:32.560854,817,14,1,38.82,62.34,Adults (35-44),Europe
CMP_001397,Q3 Retention,LinkedIn,2025-10-21 18:06:32.560854,13820,648,17,2014.62,1037.62,Young Adults (18-24),Latin America
CMP_003585,Summer Conversion,Google Ads,2025-10-12 18:06:32.560854,6847,198,11,358.6,1593.47,Professionals (25-34),North America
CMP_007249,Q1 Promo,Email,2025-07-01 18:06:32.560854,20919,1061,124,1121.2,20955.35,Young Adults (18-24),North America
CMP_005263,Winter Awareness,LinkedIn,2025-12-03 18:06:32.560854,29241,1801,93,6144.49,8157.08,Adults (35-44),North America
CMP_005646,Holiday Retention,Email,2025-08-21 18:06:32.560854,1420,87,5,193.96,511.83,Seniors (45+),Asia Pacific
CMP_003377,Fall Conversion,Facebook,2026-02-01 18:06:32.560854,11392,117,6,390.63,237.12,Professionals (25-34),Europe
CMP_001257,Winter Launch,Google Ads,2025-07-19 18:06:32.560854,2859,76,7,220.65,1158.0,Young Adults (18-24),Latin America
CMP_006191,Q2 Launch,Facebook,2026-01-14 18:06:32.560854,2192,131,8,182.52,820.77,Professionals (25-34),North America
CMP_003513,Q2 Retention,Email,2026-03-27 18:06:32.560854,6905,424,27,1414.58,3621.26,Seniors (45+),Asia Pacific
CMP_005652,Winter Sale,Instagram,2026-01-08 18:06:32.560854,223,11,0,28.14,0.0,Professionals (25-34),Europe
CMP_005779,Winter Launch,Instagram,2026-02-17 18:06:32.560854,36704,1585,47,3105.52,1592.61,Seniors (45+),Latin America
CMP_001251,Winter Retargeting,Google Ads,2026-02-10 18:06:32.560854,1298,21,1,50.09,112.13,Seniors (45+),Latin America
CMP_005796,Holiday Retention,LinkedIn,2026-02-10 18:06:32.560854,3935,188,11,795.49,1804.09,Professionals (25-34),Asia Pacific
CMP_005349,Winter Retargeting,Instagram,2025-10-28 18:06:32.560854,48503,565,13,641.13,1817.6,Adults (35-44),Latin America
CMP_007757,Holiday Conversion,Email,2025-08-15 18:06:32.560854,106977,7340,405,18310.82,60288.54,,Latin America
CMP_004299,Fall Conversion,Facebook,2025-10-22 18:06:32.560854,33744,815,14,2024.56,1167.95,Young Adults (18-24),Europe
CMP_003285,Q2 Launch,Facebook,2025-11-02 18:06:32.560854,13216,853,39,3289.92,5468.14,Adults (35-44),Latin America
CMP_002934,Winter Launch,Google Ads,2025-11-29 18:06:32.560854,1677,40,3,115.26,103.46,Professionals (25-34),Europe
CMP_004176,Holiday Conversion,Instagram,2026-03-31 18:06:32.560854,32321,2926,282,7255.82,46599.92,Young Adults (18-24),North America
CMP_005269,Summer Promo,Email,2026-02-26 18:06:32.560854,26701,309,34,667.05,3968.46,Young Adults (18-24),Latin America
CMP_004911,Holiday Retention,Google Ads,2026-03-05 18:06:32.560854,18225,445,17,273.56,1123.77,Seniors (45+),Latin America
CMP_001853,Fall Conversion,LinkedIn,2026-02-27 18:06:32.560854,24624,518,54,370.36,6229.99,Young Adults (18-24),North America
CMP_006317,Fall Conversion,Instagram,2026-01-21 18:06:32.560854,13100,1009,76,1417.78,11638.39,Adults (35-44),Europe
CMP_006816,Q2 Retargeting,Facebook,2025-06-15 18:06:32.560854,7527,584,20,1864.2,2980.47,Professionals (25-34),North America
CMP_007559,Winter Sale,Facebook,2025-11-23 18:06:32.560854,37662,1152,106,4759.34,9057.54,Professionals (25-34),Europe
CMP_007855,Q2 Retargeting,Email,2025-11-12 18:06:32.560854,83132,2448,229,3343.33,30129.3,Adults (35-44),Europe
CMP_002106,Winter Launch,Email,2025-09-07 18:06:32.560854,1046,47,1,66.58,108.11,Adults (35-44),Europe
CMP_000134,Winter Launch,Instagram,2025-09-16 18:06:32.560854,5478,376,15,1219.16,459.9,Young Adults (18-24),Asia Pacific
CMP_005237,Summer Conversion,LinkedIn,2026-01-12 18:06:32.560854,17173,964,50,2404.45,3089.65,Seniors (45+),Asia Pacific
CMP_005030,Summer Conversion,Email,2025-06-10 18:06:32.560854,12216,400,39,1191.74,1238.36,Young Adults (18-24),Europe
CMP_000929,Winter Launch,Email,2025-12-26 18:06:32.560854,2328,199,20,401.04,3196.15,Adults (35-44),Latin America
CMP_000824,Fall Awareness,Instagram,2025-10-09 18:06:32.560854,795,23,2,39.75,90.19,Young Adults (18-24),Asia Pacific
CMP_007343,Summer Conversion,Google Ads,2026-01-13 18:06:32.560854,37869,3032,78,8883.19,8057.66,Professionals (25-34),North America
CMP_001532,Q3 Retention,Email,2025-12-19 18:06:32.560854,5858,253,10,719.66,1103.08,Seniors (45+),Europe
CMP_001215,Winter Launch,Facebook,2026-01-13 18:06:32.560854,68836,835,76,3208.15,7904.46,Professionals (25-34),Europe
CMP_000505,Holiday Conversion,Facebook,2026-01-10 18:06:32.560854,2717,192,12,417.83,1721.62,Seniors (45+),Latin America
CMP_004286,Spring Retargeting,LinkedIn,2025-12-15 18:06:32.560854,11920,363,42,826.42,4518.5,Adults (35-44),Latin America
CMP_006492,Winter Awareness,Google Ads,2025-08-31 18:06:32.560854,5373,310,24,340.49,3129.25,Adults (35-44),Europe
CMP_001997,Q3 Retention,Google Ads,2026-03-22 18:06:32.560854,6472,508,28,648.05,3801.74,Adults (35-44),Asia Pacific
CMP_006531,Q2 Launch,Instagram,2025-12-02 18:06:32.560854,6677,253,7,1058.15,727.54,Adults (35-44),North America
CMP_003073,Q3 Retention,Facebook,2025-09-06 18:06:32.560854,3068,215,22,565.94,2522.95,Young Adults (18-24),Europe
CMP_001959,Holiday Launch,Email,2025-12-27 18:06:32.560854,4348,164,13,443.75,2314.68,Young Adults (18-24),Europe
CMP_001385,Q2 Launch,Email,2026-01-02 18:06:32.560854,4447,358,9,388.74,1026.64,Professionals (25-34),Europe
CMP_000895,Q2 Launch,Facebook,2026-01-06 18:06:32.560854,13907,357,22,677.73,1878.08,Adults (35-44),Asia Pacific
CMP_004925,Q3 Retention,LinkedIn,2025-05-01 18:06:32.560854,210613,10420,860,16714.08,56331.08,Adults (35-44),Asia Pacific
CMP_000456,Holiday Conversion,Instagram,2025-11-11 18:06:32.560854,14623,820,44,1907.64,5273.43,Young Adults (18-24),Latin America
CMP_006620,Winter Retargeting,Email,2026-01-22 18:06:32.560854,13177,399,28,1727.31,957.45,Adults (35-44),Latin America
CMP_005780,Q2 Retargeting,Facebook,2025-08-03 18:06:32.560854,9078,530,46,724.62,3891.92,Seniors (45+),Asia Pacific
CMP_007483,Fall Conversion,Email,2025-10-24 18:06:32.560854,3551,196,9,473.24,964.96,Seniors (45+),Europe
CMP_003710,Q2 Retention,LinkedIn,2026-03-24 18:06:32.560854,22509,516,47,520.22,1700.94,Adults (35-44),Europe
CMP_007454,Q3 Retention,Facebook,2025-12-17 18:06:32.560854,2953,180,13,213.81,2235.88,,Asia Pacific
CMP_004850,Q1 Promo,Facebook,2025-06-03 18:06:32.560854,4958,225,25,429.51,2467.02,Young Adults (18-24),Latin America
CMP_004749,Holiday Conversion,Email,2025-10-07 18:06:32.560854,45853,2735,149,9757.69,12520.03,Seniors (45+),Latin America
CMP_004269,Winter Retargeting,Facebook,2026-02-15 18:06:32.560854,882,12,0,41.04,0.0,,Latin America
CMP_003523,Holiday Conversion,Instagram,2025-08-18 18:06:32.560854,6559,367,22,802.18,3827.1,Adults (35-44),Latin America
CMP_004135,Fall Awareness,Email,2025-12-14 18:06:32.560854,1312,101,1,215.47,47.53,Adults (35-44),Asia Pacific
CMP_003603,Fall Conversion,Email,2025-07-11 18:06:32.560854,25967,1656,152,4903.52,11663.82,Young Adults (18-24),Latin America
CMP_007892,Q3 Retention,Instagram,2025-11-15 18:06:32.560854,31001,2478,208,3536.03,24907.56,Professionals (25-34),Europe
CMP_000714,Fall Conversion,Instagram,2025-10-14 18:06:32.560854,13171,170,9,360.03,280.89,Young Adults (18-24),Asia Pacific
CMP_004187,Fall Awareness,Email,2025-06-13 18:06:32.560854,2482,172,18,362.45,562.78,Young Adults (18-24),Latin America
CMP_002215,Q3 Retention,Email,2026-01-22 18:06:32.560854,2662,184,9,216.26,311.43,Adults (35-44),Latin America
CMP_005302,Spring Retargeting,Google Ads,2025-04-08 18:06:32.560854,9154,616,69,755.3,10924.04,Seniors (45+),Latin America
CMP_002924,Fall Awareness,Email,2025-07-10 18:06:32.560854,10067,616,25,2251.02,4309.63,Seniors (45+),North America
CMP_007322,Q2 Retargeting,LinkedIn,2025-11-25 18:06:32.560854,19658,203,23,298.94,892.19,Young Adults (18-24),Latin America
CMP_001811,Holiday Conversion,Facebook,2026-01-03 18:06:32.560854,984,60,4,115.67,122.62,Young Adults (18-24),North America
CMP_003487,Spring Retargeting,Facebook,2025-09-22 18:06:32.560854,1238,60,6,240.31,558.41,Professionals (25-34),Asia Pacific
CMP_003142,Holiday Launch,Instagram,2026-03-14 18:06:32.560854,8915,320,29,1429.13,3649.96,Professionals (25-34),North America
CMP_001828,Summer Promo,Instagram,2026-03-25 18:06:32.560854,11355,794,37,2637.55,1876.55,Seniors (45+),North America
CMP_001156,Q3 Retention,Google Ads,2026-01-30 18:06:32.560854,20158,208,7,789.83,421.21,Adults (35-44),Asia Pacific
CMP_001325,Winter Sale,LinkedIn,2026-03-27 18:06:32.560854,30396,341,18,1346.38,2618.36,Young Adults (18-24),North America
CMP_004313,Q2 Launch,Google Ads,2025-06-11 18:06:32.560854,10078,633,10,2729.25,968.32,Professionals (25-34),Latin America
CMP_000511,Holiday Launch,Google Ads,2025-12-20 18:06:32.560854,2966,157,13,604.08,1749.03,Seniors (45+),Europe
CMP_001681,Q1 Promo,LinkedIn,2025-09-19 18:06:32.560854,7424,244,28,830.15,,Professionals (25-34),Latin America
CMP_000500,Q3 Retention,Facebook,2026-03-29 18:06:32.560854,2729,129,6,241.72,676.55,Seniors (45+),Latin America
CMP_007329,Fall Conversion,Google Ads,2025-07-13 18:06:32.560854,3302,108,7,262.33,352.14,Professionals (25-34),North America
CMP_001857,Summer Conversion,Facebook,2026-01-30 18:06:32.560854,13672,517,60,2172.53,9693.51,Young Adults (18-24),Asia Pacific
CMP_001389,Spring Retargeting,LinkedIn,2026-03-25 18:06:32.560854,13248,1003,108,1979.25,14727.95,Professionals (25-34),Europe
CMP_005616,Holiday Launch,Facebook,2026-02-21 18:06:32.560854,22231,526,18,1658.02,2698.56,Adults (35-44),North America
CMP_003720,Winter Launch,Facebook,2025-08-15 18:06:32.560854,16729,1177,74,4996.19,7893.85,Young Adults (18-24),Asia Pacific
CMP_002387,Winter Awareness,LinkedIn,2025-09-29 18:06:32.560854,93400,6233,402,27600.82,,Adults (35-44),Latin America
CMP_005542,Q3 Retention,LinkedIn,2025-12-31 18:06:32.560854,4308,206,10,891.38,,Young Adults (18-24),Latin America
CMP_003237,Fall Awareness,Facebook,2025-07-27 18:06:32.560854,1724,27,2,49.98,256.47,Professionals (25-34),North America
CMP_006173,Winter Retargeting,Instagram,2025-05-04 18:06:32.560854,12348,441,38,835.06,4704.85,Seniors (45+),North America
CMP_001541,Q2 Launch,Instagram,2026-01-17 18:06:32.560854,17850,928,78,562.7,2759.21,Adults (35-44),Latin America
CMP_001218,Q3 Retention,LinkedIn,2026-01-09 18:06:32.560854,18107,1613,29,4411.34,3696.13,Professionals (25-34),Europe
CMP_002682,Fall Conversion,Facebook,2026-02-20 18:06:32.560854,21844,1373,43,6127.24,2002.34,,Asia Pacific
CMP_007896,Holiday Launch,Facebook,2026-02-24 18:06:32.560854,4771,261,17,909.18,1482.6,Seniors (45+),Asia Pacific
CMP_002994,Holiday Retention,Google Ads,2025-10-08 18:06:32.560854,2455,22,1,20.53,37.54,Seniors (45+),Asia Pacific
CMP_005513,Winter Launch,Email,2026-03-01 18:06:32.560854,17583,662,61,1203.65,8345.34,Professionals (25-34),Latin America
CMP_006314,Fall Conversion,Email,2025-08-18 18:06:32.560854,14570,363,35,589.86,1950.13,Adults (35-44),Asia Pacific
CMP_001192,Summer Conversion,Google Ads,2025-12-11 18:06:32.560854,8120,602,14,637.22,1038.23,Adults (35-44),Asia Pacific
CMP_005773,Holiday Retention,Google Ads,2025-08-13 18:06:32.560854,2313,112,2,308.52,228.42,Adults (35-44),Europe
CMP_005294,Winter Retargeting,Facebook,2025-04-15 18:06:32.560854,22945,750,34,1491.47,1682.51,Professionals (25-34),North America
CMP_001543,Holiday Launch,Instagram,2025-12-06 18:06:32.560854,54806,2704,229,3110.77,9526.93,Adults (35-44),North America
CMP_003302,Q3 Retention,Google Ads,2026-04-01 18:06:32.560854,5138,287,23,453.73,632.34,Professionals (25-34),Europe
CMP_003325,Q3 Retention,Instagram,2026-02-06 18:06:32.560854,10116,256,17,226.0,1851.53,Adults (35-44),Latin America
CMP_007057,Winter Retargeting,LinkedIn,2026-02-12 18:06:32.560854,1327,93,3,368.17,466.12,Professionals (25-34),Europe
CMP_002540,Holiday Launch,Facebook,2026-02-03 18:06:32.560854,19216,762,90,1030.07,13233.27,Young Adults (18-24),North America
CMP_000954,Summer Conversion,Email,2026-03-12 18:06:32.560854,71949,4730,258,17229.71,38625.24,Professionals (25-34),Europe
CMP_007242,Winter Sale,Instagram,2026-03-10 18:06:32.560854,30741,2046,91,3619.93,7643.01,Professionals (25-34),North America
CMP_007177,Fall Awareness,Email,2026-03-31 18:06:32.560854,12327,405,42,1441.61,,Adults (35-44),Asia Pacific
CMP_006732,Fall Conversion,Email,2025-07-29 18:06:32.560854,35719,2599,128,11654.77,4336.93,Young Adults (18-24),North America
CMP_004847,Holiday Conversion,Instagram,2026-03-20 18:06:32.560854,1749,54,2,166.04,170.95,Adults (35-44),North America
CMP_006802,Q3 Retention,Facebook,2025-06-04 18:06:32.560854,1462,24,0,42.33,0.0,Seniors (45+),Europe
CMP_004331,Q1 Promo,Email,2025-08-23 18:06:32.560854,5441,54,4,160.55,273.67,Young Adults (18-24),Europe
CMP_000733,Q2 Retargeting,Facebook,2026-01-05 18:06:32.560854,55627,2962,83,10008.58,13418.47,Young Adults (18-24),Latin America
CMP_002852,Holiday Launch,Google Ads,2025-08-06 18:06:32.560854,16166,963,25,3037.26,1004.28,Professionals (25-34),Asia Pacific
CMP_001157,Fall Conversion,Google Ads,2025-06-29 18:06:32.560854,3865,82,2,154.37,52.7,Professionals (25-34),North America
CMP_007482,Holiday Retention,LinkedIn,2025-06-18 18:06:32.560854,7615,360,32,1276.78,2500.66,Young Adults (18-24),Asia Pacific
CMP_003295,Fall Conversion,Google Ads,2026-03-25 18:06:32.560854,2521,132,7,593.55,550.75,Professionals (25-34),Asia Pacific
CMP_006542,Q2 Launch,Facebook,2026-02-13 18:06:32.560854,6514,359,37,397.19,3409.08,Professionals (25-34),North America
CMP_002983,Winter Launch,Instagram,2026-01-16 18:06:32.560854,10272,291,22,782.1,3437.0,Professionals (25-34),Europe
CMP_005306,Winter Launch,LinkedIn,2025-11-26 18:06:32.560854,10624,731,20,387.4,1087.51,Adults (35-44),North America
CMP_005162,Winter Launch,Google Ads,2025-04-26 18:06:32.560854,1323,32,2,115.42,188.69,,Asia Pacific
CMP_002157,Winter Awareness,Facebook,2025-06-20 18:06:32.560854,2871,141,11,285.95,1755.78,Seniors (45+),Europe
CMP_001063,Q2 Retargeting,Google Ads,2026-02-03 18:06:32.560854,28158,2096,168,6999.1,19051.1,Young Adults (18-24),Asia Pacific
CMP_002617,Winter Launch,Email,2025-09-24 18:06:32.560854,1034,56,4,208.85,519.29,Professionals (25-34),North America
CMP_001168,Winter Retargeting,LinkedIn,2025-11-16 18:06:32.560854,17079,882,67,2450.47,9322.35,Professionals (25-34),Asia Pacific
CMP_003223,Q3 Retention,Email,2025-05-21 18:06:32.560854,2678,164,14,688.04,2315.09,Professionals (25-34),Asia Pacific
CMP_003637,Summer Conversion,LinkedIn,2026-03-14 18:06:32.560854,1780,49,2,66.2,148.82,Adults (35-44),Latin America
CMP_005589,Q3 Retention,Facebook,2026-03-16 18:06:32.560854,5261,171,8,694.36,1148.28,,Asia Pacific
CMP_002939,Winter Sale,Facebook,2026-03-21 18:06:32.560854,20709,1369,139,5191.48,,Young Adults (18-24),Europe
CMP_007092,Fall Awareness,Instagram,2026-03-14 18:06:32.560854,2386,61,7,100.91,619.83,Seniors (45+),North America
CMP_007193,Q2 Retargeting,Facebook,2025-11-16 18:06:32.560854,11336,324,34,1104.15,4730.13,Young Adults (18-24),North America
CMP_004492,Winter Retargeting,Email,2026-01-13 18:06:32.560854,13762,393,20,485.52,3387.74,Professionals (25-34),North America
CMP_007267,Q1 Promo,Google Ads,2025-07-14 18:06:32.560854,3922,220,9,284.15,1489.8,Young Adults (18-24),North America
CMP_003141,Fall Awareness,Facebook,2025-09-29 18:06:32.560854,2523,29,3,91.46,212.56,Seniors (45+),North America
CMP_004981,Q2 Retention,LinkedIn,2026-03-27 18:06:32.560854,5597,365,11,759.31,686.51,Adults (35-44),Latin America
CMP_000144,Holiday Launch,LinkedIn,2025-09-01 18:06:32.560854,2758,149,3,335.72,338.01,Professionals (25-34),Europe
CMP_006638,Fall Awareness,Email,2025-12-12 18:06:32.560854,39622,1980,46,7031.42,4626.82,Young Adults (18-24),North America
CMP_003578,Fall Awareness,LinkedIn,2025-11-10 18:06:32.560854,63275,912,104,1339.15,3925.99,Young Adults (18-24),North America
CMP_004947,Fall Awareness,Google Ads,2025-12-23 18:06:32.560854,35769,1375,125,5714.64,12736.45,Seniors (45+),Europe
